Sammanfattning;Försvarsstrukturutredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 kan//VB|PRS|AKT//aux//3 sammantaget//AB//nsubj//3 konstatera//VB|INF|AKT//ROOT//3 att//SN//mark//21 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 modell//NN|UTR|SIN|IND|NOM//nsubj:pass//21 för//PP//case//8 styrning//NN|UTR|SIN|IND|NOM//nmod//6 och//KN//cc//10 uppföljning//NN|UTR|SIN|IND|NOM//conj//8 av//PP//case//12 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//10 inom//PP//case//17 ramen//NN|UTR|SIN|DEF|NOM//fixed//13 för//PP//fixed//13 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 verksamhetsgrenar//NN|UTR|PLU|IND|NOM//obl//21 inte//AB//advmod//21 har//VB|PRS|AKT//aux//21 kunnat//VB|SUP|AKT//aux//21 användas//VB|INF|SFO//ccomp//3 för//PP//case//23 redovisning//NN|UTR|SIN|IND|NOM//obl//21 och//KN//cc//25 analys//NN|UTR|SIN|IND|NOM//conj//23 av//PP//case//29 det//DT|NEU|SIN|DEF//det//29 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 stödbehovet//NN|NEU|SIN|DEF|NOM//nmod//25 .//MID//punct//3
Behovet för materieluppfyllnad i insatsorganisation 2014;Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 underlag//NN|NEU|SIN|IND|NOM//ROOT//1 till//PP//case//3 utredningen//NN|UTR|SIN|DEF|NOM//nmod//1
Behovet för materieluppfyllnad i insatsorganisation 2014;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//1 anger//VB|PRS|AKT//ROOT//1 i//PP//case//4 sitt//PS|NEU|SIN|DEF//nmod:poss//4 underlag//NN|NEU|SIN|IND|NOM//obl//1 till//PP//case//6 utredningen//NN|UTR|SIN|DEF|NOM//nmod//4 att//SN//mark//20 insatsorganisation//NN|UTR|SIN|IND|NOM//nmod//9 2014//RG|NOM//nsubj:pass//20 (//PAD//punct//9 IO//NN|AN//appos//9 14//RG|NOM//nummod//11 )//PAD//punct//9 kommer//VB|PRS|AKT//aux//17 att//IE//mark//17 vara//VB|INF|AKT//cop//17 personellt//JJ|POS|NEU|SIN|IND|NOM//advmod//20 och//KN//cc//19 materiellt//AB|POS//conj//17 uppfylld//PC|PRF|UTR|SIN|IND|NOM//advcl//1 först//AB//advmod//20  //_SP////21 2019//RG|NOM//obl//20 .//MAD//punct//1
Behovet för materieluppfyllnad i insatsorganisation 2014;Budgetunderlaget//NN|NEU|SIN|DEF|NOM//ROOT//0 för//PP//case//2 2012//RG|NOM//nmod//0
Behovet för materieluppfyllnad i insatsorganisation 2014;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//1 anger//VB|PRS|AKT//ROOT//1 i//PP//case//3 det//DT|NEU|SIN|DEF//det//6 just//AB//advmod//5 inlämnade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//6 budgetunderlaget//NN|NEU|SIN|DEF|NOM//obj//1 för//PP//case//8 2012//RG|NOM//obl//1 att//SN//mark//24 ”//PM|NOM//punct//12 Materielplaneringen//NN|UTR|SIN|DEF|NOM//amod//12 anslaget//NN|NEU|SIN|DEF|NOM//nsubj//24 1:3//RG|NOM//case//14 Anskaffning//NN|UTR|SIN|IND|NOM//nmod//12 av//PP//case//16 materiel//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//18 anläggningar//NN|UTR|PLU|IND|NOM//conj//16  //_SP////18 och//KN//cc//22 1:4//RG|NOM//nummod//22 Vidmakthållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//14 ,//MID//punct//22 avveckling//NN|UTR|SIN|IND|NOM//ccomp//1 av//PP//case//26 materiel//NN|UTR|SIN|IND|NOM//nmod//24 ”//PAD//punct//24 I//PP//case//29 planeringsperioden//NN|UTR|SIN|DEF|NOM//nmod//24 har//VB|PRS|AKT//aux//46 huvuddelen//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 av//PP//case//34 de//DT|UTR/NEU|PLU|DEF//det//34 materielsystem//NN|NEU|PLU|IND|NOM//nmod//31 som//HP|-|-|-//nsubj:pass//36 krävs//VB|PRS|SFO//acl:relcl//31 för//PP//mark//39 att//IE//mark//39 vidmakthålla//VB|INF|AKT//advcl//36 och//KN//cc//41 utveckla//VB|INF|AKT//conj//39 erforderlig//JJ|POS|UTR|SIN|IND|NOM//amod//44 operativ//JJ|POS|UTR|SIN|IND|NOM//amod//44 förmåga//NN|UTR|SIN|IND|NOM//nsubj:pass//46 kunnat//VB|SUP|AKT//aux//46 inplaneras//VB|INF|SFO//conj//1 .//MAD//punct//46
Behovet för materieluppfyllnad i insatsorganisation 2014;I//PP//case//50 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 delen//NN|UTR|SIN|DEF|NOM//obl//53 av//PP//case//52 planeringsperioden//NN|UTR|SIN|DEF|NOM//nmod//50 finns//VB|PRS|SFO//conj//1 dock//AB//advmod//53 behov//NN|NEU|PLU|IND|NOM//nsubj//53 av//PP//case//58 materiell//JJ|POS|UTR|SIN|IND|NOM//amod//58 förnyelse//NN|UTR|SIN|IND|NOM//nmod//55 och//KN//cc//60 omsättning//NN|UTR|SIN|IND|NOM//conj//58 av//PP//case//63 dimensionerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 materiel//NN|UTR|SIN|IND|NOM//nmod//60 som//HP|-|-|-//nsubj:pass//73 utan//PP//case//66 utökning//NN|UTR|SIN|IND|NOM//obl//73 av//PP//case//69 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 medel//NN|NEU|PLU|IND|NOM//nmod//66 inte//AB//advmod//73 helt//AB|POS//advmod//73 kan//VB|PRS|AKT//aux//73 omhändertas//VB|INF|SFO//acl:relcl//55 .//MAD//punct//1
Behovet för materieluppfyllnad i insatsorganisation 2014;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//78 kommer//VB|PRS|AKT//aux//78 att//IE//mark//78 genomföra//VB|INF|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//80 analys//NN|UTR|SIN|IND|NOM//obj//78 av//PP//case//84 det//DT|NEU|SIN|DEF//det//84 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 behovet//NN|NEU|SIN|DEF|NOM//nmod//80 av//PP//case//87 materiell//JJ|POS|UTR|SIN|IND|NOM//amod//87 förnyelse//NN|UTR|SIN|IND|NOM//nmod//84 ”//PAD//punct//1 (//PAD//punct//1 BU//NN|AN//parataxis//1 11//RG|NOM//nummod//90 ,//MID//punct//90 bil//NN|UTR|SIN|IND|NOM//conj//90 1//RG|NOM//nummod//93 ,//MID//punct//90 s.//NN|AN//nmod//97 11//RG|NOM//nmod//90 .//MAD//punct//1 )//PAD//punct//1 ”//PAD//punct//101
Behovet för materieluppfyllnad i insatsorganisation 2014;Behovet//NN|NEU|SIN|DEF|NOM//nsubj//111 av//PP//case//103 omsättning//NN|UTR|SIN|IND|NOM//nmod//101 ,//MID//punct//105 halvtidsmodifieringar//NN|UTR|PLU|IND|NOM//conj//103 och//KN//cc//107 renoveringar//NN|UTR|PLU|IND|NOM//conj//103 av//PP//case//109 plattformar//NN|UTR|PLU|IND|NOM//nmod//107 är//VB|PRS|AKT//cop//111 stort//JJ|POS|NEU|SIN|IND|NOM//conj//1 i//PP//case//115 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//114 10-års//NN|NEU|PLU|IND|GEN//nmod:poss//115 period//NN|UTR|SIN|IND|NOM//obl//111 .//MID//punct//1
Behovet för materieluppfyllnad i insatsorganisation 2014;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//120 är//VB|PRS|AKT//cop//120 inte//AB//advmod//120 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//1 att//IE//mark//122 inrymma//VB|INF|AKT//csubj//120 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//124 behov//NN|NEU|PLU|IND|NOM//obj//122 inom//PP//advmod//122 anvisade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//120 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 ramar//NN|UTR|PLU|IND|NOM//obj//126 .//MAD//punct//120
Behovet för materieluppfyllnad i insatsorganisation 2014;Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//131 plattformar//NN|UTR|PLU|IND|NOM//nsubj:pass//135 behöver//VB|PRS|AKT//aux//135 därför//AB//advmod//135 generellt//AB|POS//advmod//135 nyttjas//VB|INF|SFO//parataxis//120 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//137 tider//NN|UTR|PLU|IND|NOM//obl//135 än//KN//mark//139 planerat//VB|SUP|AKT//acl//137 varför//HA//advmod//139 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//153 att//IE//mark//144 endast//AB//advmod//144 genomföra//VB|INF|AKT//acl//141 livstidsförlängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//146 åtgärder//NN|UTR|PLU|IND|NOM//obj//144 i//PP//case//148 kombination//NN|UTR|SIN|IND|NOM//obl//144 med//PP//case//151 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//151 materielsamarbete//NN|NEU|SIN|IND|NOM//obl//144 ska//VB|PRS|AKT//aux//153 prövas//VB|INF|SFO//ccomp//139 för//PP//mark//156 att//IE//mark//156 uppnå//VB|INF|AKT//advcl//153 rationalitet//NN|UTR|SIN|IND|NOM//obj//156 och//KN//cc//159 kostnadsreducering//NN|UTR|SIN|IND|NOM//conj//157 .//MAD//punct//120
Behovet för materieluppfyllnad i insatsorganisation 2014;Materielförsörjningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//162 fokuseras//VB|PRS|SFO//parataxis//120 på//PP//case//164 leveranser//NN|UTR|PLU|IND|NOM//obl//162 av//PP//case//166 materiel//NN|UTR|SIN|IND|NOM//nmod//164 till//PP//case//168 krigsförbanden//NN|UTR|SIN|DEF|NOM//nmod//164 för//PP//mark//171 att//IE//mark//171 erhålla//VB|INF|AKT//advcl//162 materiellt//AB|POS//advmod//173 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//171 och//KN//cc//175 insatsberedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//173 förband”(BU//KN//advmod//177 11//RG|NOM//obl//162 ,//MID//punct//177 bil//NN|UTR|SIN|IND|NOM//nmod//180 1//RG|NOM//nummod//177 ,//MID//punct//180 s.//NN|AN//nmod//183 19//RG|NOM//nmod//180 )//PAD//punct//162 .//MAD//punct//120
Behovet för materieluppfyllnad i insatsorganisation 2014;och//KN//cc//187 anläggningar//NN|UTR|PLU|IND|NOM//conj//120  //_SP////187 är//VB|PRS|AKT//ccomp//1 i//PP//case//192 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//192 balans//NN|UTR|SIN|IND|NOM//obl//189 i//PP//case//194 perioden//NN|UTR|SIN|DEF|NOM//nmod//195 2012–2014//AB//nmod//192 .//MAD//punct//1
Behovet för materieluppfyllnad i insatsorganisation 2014;Utrymmet//NN|NEU|SIN|DEF|NOM//nsubj//203 i//PP//case//199 anslagen//NN|NEU|PLU|DEF|NOM//nmod//197 är//VB|PRS|AKT//cop//203 dock//AB//advmod//203 ytterst//AB|SUV//advmod//203 begränsat//PC|PRF|NEU|SIN|IND|NOM//parataxis//1 vad//HP|NEU|SIN|IND//nsubj//205 gäller//VB|PRS|AKT//advcl//203 den//DT|UTR|SIN|DEF//det//208 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//208 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//205 med//PP//case//212 en//DT|UTR|SIN|IND//det//212 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//212 förnyelsetakt//NN|UTR|SIN|IND|NOM//nmod//208 och//KN//cc//214 förutsättningar//NN|UTR|PLU|IND|NOM//conj//212 att//IE//mark//216 vidmakthålla//VB|INF|AKT//acl//214 IO//PM|NOM//conj//203 14//RG|NOM//nummod//217 relativt//AB|POS//advmod//220 vad//HP|NEU|SIN|IND//dislocated//223 som//HP|-|-|-//nsubj:pass//223 tidigare//AB|KOM//advmod//223 planerats//VB|SUP|SFO//advcl//203 .//MAD//punct//203 ”//RG|NOM//punct//227
Behovet för materieluppfyllnad i insatsorganisation 2014;Vidare//AB|KOM//advmod//227 anges//VB|PRS|SFO//parataxis//203 att//SN//mark//231 ”//PAD//punct//231 Ett//DT|NEU|SIN|IND//det//231 vidmakthållande//NN|NEU|SIN|IND|NOM//ccomp//227 av//PP//case//234 insatsorganisation//NN|UTR|SIN|IND|NOM//nmod//234 2014//RG|NOM//nmod//231 på//PP//case//236 sikt//NN|UTR|SIN|IND|NOM//advmod//227 kräver//VB|PRS|AKT//advcl//203 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//239 medel//NN|NEU|PLU|IND|NOM//obj//237 för//PP//case//241 anskaffning//NN|UTR|SIN|IND|NOM//nmod//239 av//PP//case//243 materiel//NN|UTR|SIN|IND|NOM//nmod//241 då//HA//mark//248 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//248 från//PP//case//247 2015//RG|NOM//obl//248 finns//VB|PRS|SFO//advcl//237 ett//DT|NEU|SIN|IND//det//251 ackumulerat//PC|PRF|NEU|SIN|IND|NOM//amod//251 behov//NN|NEU|SIN|IND|NOM//nsubj//248 över//PP//case//254 givna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//254 anslagsramar//NN|UTR|PLU|IND|NOM//nmod//251 .//MAD//punct//203 ”//RG|NOM//punct//203
Behovet för materieluppfyllnad i insatsorganisation 2014;Försvarsstrukturutredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterar//VB|PRS|AKT//ROOT//1 att//SN//mark//9 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//9 i//PP//case//6 sitt//PS|NEU|SIN|DEF//nmod:poss//6 underlag//NN|NEU|SIN|IND|NOM//nmod//3 till//PP//case//8 utredningen//NN|UTR|SIN|DEF|NOM//nmod//6 redovisar//VB|PRS|AKT//ccomp//1 en//DT|UTR|SIN|IND//det//13 mer//AB|KOM//advmod//12 konkret//JJ|POS|UTR|SIN|IND|NOM//amod//13 tidplan//NN|UTR|SIN|IND|NOM//obj//9 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//9 av//PP//case//17 materieluppfyllnaden//NN|UTR|SIN|DEF|NOM//nmod//15  //_SP////17 i//PP//case//20 insatsorganisationen//NN|UTR|SIN|DEF|NOM//obl//9 än//KN//mark//25 vad//HP|NEU|SIN|IND//dislocated//25 som//HP|-|-|-//nsubj:pass//25 tidigare//AB|KOM//advmod//25 redovisats//VB|SUP|SFO//acl//20 i//PP//case//28 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 budgetunderlag//NN|NEU|SIN|IND|NOM//obl//25 för//PP//case//30 2011//RG|NOM//nmod//28 .//MAD//punct//1
