Allmänt;Det//DT|NEU|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//11 ifråga//AB//mark//5 om//PP//fixed//3 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//2 och//KN//cc//7 tilltalade//VB|PRT|AKT//conj//5 barns//NN|NEU|PLU|IND|GEN//nmod:poss//9 rättigheter//NN|UTR|PLU|IND|NOM//obj//7 kan//VB|PRS|AKT//aux//11 tyckas//VB|INF|SFO//ROOT//11 gediget//AB|POS//xcomp//11 .//MAD//punct//11
Allmänt;Samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//1 EU//PM|NOM//nsubj//10 ://MID//punct//1 s//NN|AN//nummod//4 medlemsstater//NN|UTR|PLU|IND|NOM//appos//1 ,//MID//punct//7 däribland//AB//advmod//7 Sverige//PM|NOM//conj//4 ,//MID//punct//10 har//VB|PRS|AKT//aux//10 antagit//VB|SUP|AKT//ROOT//10 både//KN//cc//12 barnkonventionen//NN|UTR|SIN|DEF|NOM//obj//10 och//KN//cc//14 europakonventionen//NN|UTR|SIN|DEF|NOM//conj//12 .//MAD//punct//10
Allmänt;Europakonventionen//NN|UTR|SIN|DEF|NOM//nsubj//17 gäller//VB|PRS|AKT//parataxis//10 t.ex.//AB|AN//advmod//17 även//AB//advmod//17 som//KN//fixed//19 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//22 lag//NN|UTR|SIN|IND|NOM//obj//17 .//MAD//punct//17
Allmänt;Barnkonventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 har//VB|PRS|AKT//aux//26 föreslagits//VB|SUP|SFO//conj//10 få//VB|INF|AKT//xcomp//26 ställning//NN|UTR|SIN|IND|NOM//obj//27 som//KN//mark//31 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//31 lag//NN|UTR|SIN|IND|NOM//nmod//28 .//MAD//punct//26
Allmänt;Medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//36 är//VB|PRS|AKT//cop//36 även//AB//advmod//36 bundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//26 av//PP//case//38 EU//PM|NOM//obl//36 ://MID//punct//38 s//NN|AN//case//42 s.k.//AB|AN//amod//42 rättighetsstadga//NN|UTR|SIN|IND|NOM//appos//38 som//HP|-|-|-//nsubj//45 också//AB//advmod//45 omfattar//VB|PRS|AKT//acl:relcl//42 garantier//NN|UTR|PLU|IND|NOM//obj//45 för//PP//case//48 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//45 och//KN//cc//50 tilltalade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//45 barn//NN|NEU|PLU|IND|NOM//obj//50 .//MAD//punct//10
Allmänt;Sedan//PP//mark//4 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//2 år//NN|NEU|PLU|IND|NOM//nsubj//4 tillbaka//AB//fixed//2 arbetar//VB|PRS|AKT//ROOT//4 dock//AB//advmod//4 EU//PM|NOM//nsubj//4 aktivt//AB|POS//advmod//4 med//PP//mark//11 att//IE//mark//11 ytterligare//AB|KOM//advmod//11 stärka//VB|INF|AKT//advcl//4 misstänktas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//obj//11 och//KN//cc//14 tilltalades//VB|PRT|SFO//conj//11 processuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 rättigheter//NN|UTR|PLU|IND|NOM//obj//14 .//MAD//punct//4
Allmänt;Målet//NN|NEU|SIN|DEF|NOM//parataxis//4 är//VB|PRS|AKT//cop//18 att//SN//mark//23 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 ska//VB|PRS|AKT//aux//23 leda//VB|INF|AKT//csubj//18 till//PP//case//27 ett//DT|NEU|SIN|IND//det//27 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//27 förtroende//NN|NEU|SIN|IND|NOM//obl//23 mellan//PP//case//29 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//27 och//KN//cc//33 i//PP//case//32 slutändan//NN|UTR|SIN|DEF|NOM//obl//33 garantera//VB|INF|AKT//conj//23 ett//DT|NEU|SIN|IND//det//36 ömsesidigt//JJ|POS|NEU|SIN|IND|NOM//amod//36 erkännande//NN|NEU|SIN|IND|NOM//obj//33 av//PP//case//38 domar//NN|UTR|PLU|IND|NOM//nmod//36 och//KN//cc//41 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 avgöranden//NN|NEU|PLU|IND|NOM//nmod//42 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//33 emellan//PP//case//42 .//MAD//punct//4
Allmänt;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 arbete//NN|NEU|SIN|IND|NOM//obl//3 har//VB|PRS|AKT//ROOT//3 EU//PM|NOM//nsubj//3 bl.a.//AB|AN//advmod//6 antagit//VB|SUP|AKT//xcomp//3 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//8 direktiv//NN|NEU|PLU|IND|NOM//obj//6 .//MAD//punct//3
Allmänt;En//PN|UTR|SIN|IND|SUB/OBJ//nsubj//18 av//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 rättsakter//NN|UTR|PLU|IND|NOM//nmod//10 som//HP|-|-|-//nsubj:pass//15 antagits//VB|SUP|SFO//acl:relcl//13 är//VB|PRS|AKT//cop//18 ett//DT|NEU|SIN|IND//det//18 direktiv//NN|NEU|SIN|IND|NOM//parataxis//3 som//KN//nsubj//21 specifikt//JJ|POS|NEU|SIN|IND|NOM//advmod//21 tar//VB|PRS|AKT//acl:relcl//18 sikte//NN|NEU|SIN|IND|NOM//obj//21 på//PP//case//24 rättssäkerhetsgarantier//NN|NEU|PLU|IND|NOM//obl//21 för//PP//case//26 barn//NN|NEU|PLU|IND|NOM//nmod//24 som//HP|-|-|-//nsubj//29 är//VB|PRS|AKT//cop//29 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//26 eller//KN//cc//31 tilltalade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//29 i//PP//case//34 straffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 förfaranden//NN|NEU|PLU|IND|NOM//obl//31 ://MID//punct//34
Allmänt;Europaparlamentets//NN|NEU|SIN|DEF|GEN//appos//34 och//KN//cc//39 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//39 direktiv//NN|NEU|PLU|IND|NOM//conj//36 2016/800//RG|NOM//conj//36 ///MID//case//42 EU//PM|NOM//conj//36 av//PP//case//46 den//DT|UTR|SIN|DEF//det//46 11//RG|NOM//nummod//46 maj//NN|UTR|SIN|IND|NOM//nmod//42 2016//RG|NOM//nummod//46 .//MAD//punct//3
Allmänt;En//DT|UTR|SIN|IND//det//2 stor//JJ|POS|UTR|SIN|IND|NOM//amod//2 del//NN|UTR|SIN|IND|NOM//nsubj//7 av//PP//case//5 vårt//PS|NEU|SIN|DEF//nmod:poss//5 uppdrag//NN|NEU|SIN|IND|NOM//nmod//2 har//VB|PRS|AKT//aux//7 bestått//VB|SUP|AKT//ROOT//7 i//PP//mark//10 att//IE//mark//10 analysera//VB|INF|AKT//advcl//7 hur//HA//advmod//14 svensk//JJ|POS|UTR|SIN|IND|NOM//nsubj//14 rätt//NN|UTR|SIN|IND|NOM//advmod//14 förhåller//VB|PRS|AKT//ccomp//10 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//14 till//PP//case//18 detta//DT|NEU|SIN|DEF//det//18 direktiv//NN|NEU|SIN|IND|NOM//obl//14 och//KN//cc//20 föreslå//VB|INF|AKT//conj//14 de//DT|UTR/NEU|PLU|DEF//det//22 förändringar//NN|UTR|PLU|IND|NOM//obj//20 som//HP|-|-|-//nsubj//25 är//VB|PRS|AKT//cop//25 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//22 för//PP//mark//28 att//IE//mark//28 genomföra//VB|INF|AKT//advcl//25 direktivet//NN|NEU|SIN|DEF|NOM//obj//28 i//PP//case//32 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//32 rätt//NN|UTR|SIN|IND|NOM//obl//28 .//MAD//punct//7
Allmänt;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//2 omfattar//VB|PRS|AKT//ROOT//2 även//AB//advmod//2 två//RG|NOM//nummod//5 något//AB//obj//2 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//5 och//KN//cc//10 från//PP//case//9 barnrättsdirektivet//NN|NEU|SIN|DEF|NOM//obl//10 frikopplade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//2 frågor//NN|UTR|PLU|IND|NOM//obj//10 .//MAD//punct//2
Allmänt;Vi//PN|UTR|PLU|DEF|SUB//nsubj//16 har//VB|PRS|AKT//aux//16 dels//KN//advmod//16 haft//VB|SUP|AKT//parataxis//2 i//PP//compound:prt//16 uppdrag//NN|NEU|SIN|IND|NOM//fixed//17 att//IE//mark//20 överväga//VB|INF|AKT//advcl//16 en//DT|UTR|SIN|IND//det//22 fråga//NN|UTR|SIN|IND|NOM//obj//20 om//PP//case//26 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 funktionärers//NN|UTR|PLU|IND|GEN//nmod:poss//26 rätt//NN|UTR|SIN|IND|NOM//obl//20 till//PP//case//28 gottgörelse//NN|UTR|SIN|IND|NOM//nmod//26 för//PP//case//30 rättegångskostnad//NN|UTR|SIN|IND|NOM//obl//20 i//PP//case//33 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 mål//NN|NEU|PLU|IND|NOM//nmod//30 och//KN//cc//36 en//DT|UTR|SIN|IND//det//36 fråga//NN|UTR|SIN|IND|NOM//conj//33 om//PP//case//39 förenklad//PC|PRF|UTR|SIN|IND|NOM//amod//39 delgivning//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//16

Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;I//PP//case//3 den//DT|UTR|SIN|DEF//det//3 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 rättsordningen//NN|UTR|SIN|DEF|NOM//obl//4 finns//VB|PRS|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//7 lång//JJ|POS|UTR|SIN|IND|NOM//amod//7 tradition//NN|UTR|SIN|IND|NOM//nsubj//4 och//KN//cc//10 bred//JJ|POS|UTR|SIN|IND|NOM//amod//10 förankring//NN|UTR|SIN|IND|NOM//conj//7 av//PP//mark//13 att//IE//mark//13 särbehandla//VB|INF|AKT//acl//10 barn//NN|NEU|PLU|IND|NOM//obj//13 .//MAD//punct//4
Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;Barn//NN|NEU|PLU|IND|NOM//nsubj//6 under//PP//case//3 15//RG|NOM//nummod//3 år//NN|NEU|PLU|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//6 inte//AB//advmod//6 straffmyndiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//6 och//KN//cc//12 kan//VB|PRS|AKT//aux//12 i//PP//case//10 princip//NN|UTR|SIN|IND|NOM//obl//12 inte//AB//advmod//12 bli//VB|INF|AKT//conj//6 föremål//NN|NEU|SIN|IND|NOM//xcomp//12 för//PP//case//16 rättsväsendets//NN|NEU|SIN|DEF|GEN//nmod:poss//16 åtgärder//NN|UTR|PLU|IND|NOM//nmod//13 på//PP//case//20 grund//NN|UTR|SIN|IND|NOM//fixed//17 av//PP//fixed//17 brott//NN|NEU|PLU|IND|NOM//obl//12 .//MAD//punct//6
Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;Av//PP//case//23 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//24 följer//VB|PRS|AKT//conj//6 t.ex.//AB|AN//advmod//24 att//SN//mark//31 en//DT|UTR|SIN|IND//det//28 förundersökning//NN|UTR|SIN|IND|NOM//nsubj:pass//31 inte//AB//advmod//31 får//VB|PRS|AKT//aux//31 inledas//VB|INF|SFO//ccomp//24 mot//PP//case//34 en//DT|UTR|SIN|IND//det//34 misstänkt//PC|PRF|UTR|SIN|IND|NOM//obl//31 som//HP|-|-|-//nsubj//39 vid//PP//case//37 gärningen//NN|UTR|SIN|DEF|NOM//obl//39 inte//AB//advmod//39 fyllt//VB|SUP|AKT//acl:relcl//34 15//RG|NOM//nummod//41 år//NN|NEU|PLU|IND|NOM//obj//39 .//MAD//punct//24
Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;Huvudansvaret//NN|NEU|SIN|DEF|NOM//nsubj//51 för//PP//mark//47 att//SN//mark//47 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//47 vidtas//VB|PRS|SFO//acl//43 från//PP//case//50 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//50 sida//NN|UTR|SIN|IND|NOM//obl//47 vilar//VB|PRS|AKT//conj//6 i//PP//advmod//51 stället//NN|NEU|SIN|DEF|NOM//fixed//52 på//PP//case//55 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//51 .//MAD//punct//51
Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;För//PP//mark//62 att//SN//fixed//57 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//60 hjälpinsatser//NN|UTR|PLU|IND|NOM//nsubj//62 ska//VB|PRS|AKT//aux//62 bli//VB|INF|AKT//advcl//73 ändamålsenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//62 och//KN//cc//66 kunna//VB|INF|AKT//aux//66 sättas//VB|INF|SFO//conj//62 in//PL//compound:prt//66 i//PP//case//69 tid//NN|UTR|SIN|IND|NOM//obl//66 kan//VB|PRS|AKT//aux//73 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//73 vara//VB|INF|AKT//cop//73 väsentligt//JJ|POS|NEU|SIN|IND|NOM//conj//6 att//IE//mark//76 få//VB|INF|AKT//aux//76 klarlagt//VB|SUP|AKT//csubj//73 omständigheterna//NN|UTR|PLU|DEF|NOM//obj//76 kring//PP//case//79 brottet//NN|NEU|SIN|DEF|NOM//nmod//77 .//MAD//punct//6
Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;Inom//PP//case//82 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//83 finns//VB|PRS|SFO//conj//6 inte//AB//advmod//83 alltid//AB//advmod//83 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//83 att//IE//mark//88 utreda//VB|INF|AKT//acl//86 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//90 förhållanden//NN|NEU|PLU|IND|NOM//obj//88 .//MAD//punct//83
Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;Polis//NN|UTR|SIN|IND|NOM//nsubj//95 och//KN//cc//94 åklagare//NN|UTR|SIN|IND|NOM//conj//92 har//VB|PRS|AKT//conj//83 därför//AB//advmod//95 ,//MID//punct//95 enligt//PP//case//99 lagen//NN|UTR|SIN|DEF|NOM//obl//95 (//PAD//punct//101 1964:167//RG|NOM//conj//99 )//PAD//punct//101 med//PP//case//105 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//105 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//99 om//PP//case//108 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//108 lagöverträdare//NN|UTR|PLU|IND|NOM//nmod//105 ,//MID//punct//110 möjligheter//NN|UTR|PLU|IND|NOM//conj//108 att//IE//mark//115 under//PP//case//114 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//114 villkor//NN|NEU|PLU|IND|NOM//obl//115 genomföra//VB|INF|AKT//acl//110 en//DT|UTR|SIN|IND//det//117 utredning//NN|UTR|SIN|IND|NOM//obj//115 rörande//PP//case//119 brott//NN|NEU|PLU|IND|NOM//obl//115 där//HA//advmod//126 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//122 misstänkte//VB|PRT|AKT//nsubj//126 är//VB|PRS|AKT//cop//126 under//PP//advmod//125 15//RG|NOM//nummod//126 år//NN|NEU|PLU|IND|NOM//acl:relcl//119 .//MAD//punct//6
Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;Kan//VB|PRS|AKT//aux//130 någon//PN|UTR|SIN|IND|SUB/OBJ//det//130 misstänkas//VB|INF|SFO//conj//6 att//IE//mark//137 före//PP//case//135 15//RG|NOM//nummod//134 års//NN|NEU|PLU|IND|GEN//nmod:poss//135 ålder//NN|UTR|SIN|IND|NOM//obl//137 ha//VB|INF|AKT//aux//137 begått//VB|SUP|AKT//acl//130 ett//DT|NEU|SIN|IND//det//139 brott//NN|NEU|SIN|IND|NOM//obj//137 och//KN//cc//142 är//VB|PRS|AKT//cop//142 brottet//NN|NEU|SIN|DEF|NOM//conj//137 av//PP//case//146 det//DT|NEU|SIN|DEF//det//146 allvarligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//146 slaget//NN|NEU|SIN|DEF|NOM//nmod//142 ska//VB|PRS|AKT//aux//150 en//DT|UTR|SIN|IND//det//149 utredning//NN|UTR|SIN|IND|NOM//nsubj:pass//150 inledas//VB|INF|SFO//conj//6 om//SN//mark//155 inte//AB//advmod//155 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//154 skäl//NN|NEU|PLU|IND|NOM//nsubj//155 talar//VB|PRS|AKT//advcl//150 mot//PP//case//157 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//155 .//MAD//punct//6
Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;I//PP//case//161 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//161 fall//NN|NEU|PLU|IND|NOM//obl//166 kan//VB|PRS|AKT//aux//166 även//AB//advmod//165 en//DT|UTR|SIN|IND//det//165 domstol//NN|UTR|SIN|IND|NOM//nsubj//166 ta//VB|INF|AKT//conj//6 ställning//NN|UTR|SIN|IND|NOM//obj//166 till//PP//mark//171 om//SN//mark//171 barnet//NN|NEU|SIN|DEF|NOM//nsubj//171 begått//VB|SUP|AKT//advcl//166 gärningen//NN|UTR|SIN|DEF|NOM//obj//171 eller//KN//cc//174 fastslå//VB|INF|AKT//conj//171 att//SN//mark//179 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//179 inte//AB//advmod//179 blivit//VB|SUP|AKT//aux:pass//179 utrett//PC|PRF|NEU|SIN|IND|NOM//ccomp//174 .//MAD//punct//6
Förslag till genomförande av barnrättsdirektivet Allmänt om barns ställning som misstänkta och tilltalade m.m. i den svenska rättsordningen;Även//AB//advmod//3 i//PP//advmod//3 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//1 präglas//VB|PRS|SFO//ROOT//3 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 av//PP//mark//21 att//SN//mark//21 barn//NN|NEU|PLU|IND|NOM//nsubj//21 och//KN//cc//9 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//7 som//HP|-|-|-//nsubj//12 har//VB|PRS|AKT//aux//12 gjort//VB|SUP|AKT//acl:relcl//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//12 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//12 till//PP//case//16 brott//NN|NEU|SIN|IND|NOM//obl//14 i//PP//advmod//21 första//RO|NOM//fixed//17 hand//NN|UTR|SIN|IND|NOM//fixed//17 ska//VB|PRS|AKT//aux//21 bli//VB|INF|AKT//acl//4 föremål//NN|NEU|SIN|IND|NOM//xcomp//21 för//PP//case//24 insatser//NN|UTR|PLU|IND|NOM//obl//21 inom//PP//case//26 socialtjänsten//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//3
