
1 Inledning (1);Den//DT|UTR|SIN|DEF//det//2 22//RG|NOM//nummod//2 oktober//NN|UTR|SIN|IND|NOM//obl//4 1975//RG|NOM//nummod//2 avslöjade//VB|PRT|AKT//ROOT//4 Aftonbladet//PM|NOM//nsubj//4 att//SN//mark//8 säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//8 hade//VB|PRT|AKT//ccomp//4 en//DT|UTR|SIN|IND//det//10 agent//NN|UTR|SIN|IND|NOM//obj//8 placerad//PC|PRF|UTR|SIN|IND|NOM//acl//10 inom//PP//case//14 Göteborgs//PM|GEN//nmod:poss//14 sjukvårdsförvaltning//NN|UTR|SIN|IND|NOM//obl//11 .//MID//punct//4
1 Inledning (1);JK//PM|NOM//nsubj//15 begärde//VB|PRT|AKT//parataxis//12 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 bredare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 direktiv//NN|NEU|PLU|IND|NOM//obj//15 av//PP//case//20 regeringen//NN|UTR|SIN|DEF|NOM//nmod//18 i//PP//case//22 syfte//NN|NEU|SIN|IND|NOM//nmod//20 att//IE//mark//24 skapa//VB|INF|AKT//acl//18 klarhet//NN|UTR|SIN|IND|NOM//obj//24 .//MID//punct//15
1 Inledning (1);Ett//DT|NEU|SIN|IND//det//29 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//29 utredningsdirektiv//NN|NEU|SIN|IND|NOM//nsubj//30 kom//VB|PRT|AKT//parataxis//15 bara//AB//advmod//30 en//RG|UTR|SIN|IND|NOM//det//33 månad//NN|UTR|SIN|IND|NOM//obl//30 senare//AB|KOM//advmod//30 ,//MID//punct//15 men//KN//cc//38 uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//38 gick//VB|PRT|AKT//conj//12 inte//AB//advmod//38 till//PP//case//41 Gullnäs//PM|NOM//obl//38 utan//KN//cc//46 till//PP//case//45 en//DT|UTR|SIN|IND//det//45 juristkommitté//NN|UTR|SIN|IND|NOM//obl//46 bestående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//38 av//PP//case//49 tre//RG|NOM//nummod//49 personer//NN|UTR|PLU|IND|NOM//obl:agent//46 .//MAD//punct//12
1 Inledning (1);Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//52 fick//VB|PRT|AKT//parataxis//12 i//PP//advmod//52 uppgift//NN|UTR|SIN|IND|NOM//fixed//53 att//IE//mark//56 utreda//VB|INF|AKT//xcomp//52 de//DT|UTR/NEU|PLU|DEF//det//58 frågor//NN|UTR|PLU|IND|NOM//obj//56 som//HP|-|-|-//obj//61 JK//PM|NOM//nsubj//61 lämnat//VB|SUP|AKT//acl:relcl//58 efter//PL//case//63 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//61 rörande//PP//case//67 den//DT|UTR|SIN|DEF//det//67 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//67 underrättelsetjänsten//NN|UTR|SIN|DEF|NOM//obl//61 IB//PM|NOM//nmod//67 och//KN//cc//72 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//72 eventuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//72 koppling//NN|UTR|SIN|IND|NOM//conj//58 till//PP//case//74 sjukhusaffären//NN|UTR|SIN|DEF|NOM//nmod//72 .//MAD//punct//52
1 Inledning (1);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//78 kunde//VB|PRT|AKT//aux//78 konstatera//VB|INF|AKT//parataxis//52 att//SN//mark//81 inget//PN|NEU|SIN|IND|SUB/OBJ//det//81 framkommit//VB|SUP|AKT//ccomp//78 som//HP|-|-|-//nsubj//83 tydde//VB|PRT|AKT//acl:relcl//81 på//PP//case//86 militär//JJ|POS|UTR|SIN|IND|NOM//amod//86 inblandning//NN|UTR|SIN|IND|NOM//obl//83 i//PP//case//88 affären//NN|UTR|SIN|DEF|NOM//nmod//86 .//MAD//punct//52
1 Inledning (1);Trots//PP//mark//4 att//SN//fixed//0 sjukhusaffären//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 således//AB//advmod//4 granskats//VB|SUP|SFO//advcl//20 av//PP//case//7 fyra//RG|NOM//nummod//7 utredningar//NN|UTR|PLU|IND|NOM//obl:agent//4 och//KN//cc//11 dessutom//AB//advmod//11 också//AB//advmod//11 varit//VB|SUP|AKT//conj//4 uppe//AB//advmod//15 i//PP//case//15 riksdagens//NN|UTR|SIN|DEF|GEN//nmod:poss//15 konstitutionsutskott//NN|NEU|SIN|IND|NOM//obl//11 och//KN//cc//18 i//PP//case//18 riksdagsdebatter//NN|UTR|PLU|IND|NOM//conj//15 ,//MID//punct//20 har//VB|PRS|AKT//aux//23 ingen//DT|UTR|SIN|IND//det//22 bild//NN|UTR|SIN|IND|NOM//obj//20 framkommit//VB|SUP|AKT//ROOT//23 som//HP|-|-|-//nsubj//25 övertygat//VB|SUP|AKT//advcl//23 om//PP//mark//30 vad//HP|NEU|SIN|IND//dislocated//30 som//HP|-|-|-//nsubj//30 egentligen//AB//advmod//30 förevarit//VB|SUP|AKT//ccomp//25 .//MAD//punct//23
1 Inledning (1);De//DT|UTR/NEU|PLU|DEF//det//2 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 frågorna//NN|UTR|PLU|DEF|NOM//nsubj//7 kring//PP//case//4 sjukhusaffären//NN|UTR|SIN|DEF|NOM//nmod//2 har//VB|PRS|AKT//aux//7 främst//AB|SUV//advmod//7 kretsat//VB|SUP|AKT//ROOT//7 kring//PP//case//11 den//DT|UTR|SIN|DEF//det//11 s.k.//AB|AN//amod//11 sjukhusspionens//NN|UTR|SIN|DEF|GEN//obl//7 ,//MID//punct//7 d.v.s.//AB|AN//advmod//16 Jan//PM|NOM//nsubj//16 Lindqvists//PM|GEN//flat:name//14 huvudman//NN|UTR|SIN|IND|NOM//conj//7 .//MID//punct//7
1 Inledning (1);Var//VB|PRT|AKT//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//18 SÄPO//PM|NOM//nsubj//18 ,//MID//punct//22 IB//PM|NOM//conj//20 eller//KN//cc//26 det//DT|NEU|SIN|DEF//det//26 socialdemokratiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 partiet//NN|NEU|SIN|DEF|NOM//conj//20 ?//MID//punct//18
1 Inledning (1);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 fanns//VB|PRT|SFO//parataxis//7 ,//MID//punct//29 märkligt//AB|POS//advmod//32 nog//AB//advmod//29 ,//MID//punct//29 fog//NN|NEU|SIN|IND|NOM//conj//29 för//PP//case//36 misstankar//NN|UTR|PLU|IND|NOM//nmod//34 i//PP//case//39 alla//DT|UTR/NEU|PLU|IND/DEF//det//39 riktningar//NN|UTR|PLU|IND|NOM//nmod//36 .//MAD//punct//29

2 Affärens förlopp – hösten 1974 – oktober 1975;Huvudaktören//NN|UTR|SIN|DEF|NOM//nsubj//4 i//PP//case//2 sjukhusaffären//NN|UTR|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//4 Leif//PM|NOM//nsubj//159 Andersson//PM|NOM//flat//4 ,//MID//punct//7 socialdemokrat//NN|UTR|SIN|IND|NOM//conj//4 i//PP//case//9 Göteborg//PM|NOM//nmod//7 och//KN//cc//16 på//PP//case//13 den//DT|UTR|SIN|DEF//det//13 tiden//NN|UTR|SIN|DEF|NOM//nmod//16 bl.a.//AB|AN//advmod//16 vice//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//16 ordförande//NN|UTR|SIN|IND|NOM//conj//4 i//PP//case//18 sjukvårdsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//4 .//MAD//punct//4
2 Affärens förlopp – hösten 1974 – oktober 1975;Andersson//PM|NOM//conj//4 hade//VB|PRT|AKT//aux//26 sedan//AB//case//24 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 år//NN|NEU|PLU|IND|NOM//obl//26 väl//AB|POS//advmod//26 inarbetade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 kontakter//NN|UTR|PLU|IND|NOM//obj//4 med//PP//case//30 både//KN//cc//30 säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nmod//27 och//KN//cc//32 IB//PM|NOM//conj//30 .//MAD//punct//4
2 Affärens förlopp – hösten 1974 – oktober 1975;På//PP//case//35 hösten//NN|UTR|SIN|DEF|NOM//obl//37 1974//RG|NOM//nummod//35 uppsöktes//VB|PRT|SFO//conj//4 Leif//PM|NOM//nsubj:pass//37 Andersson//PM|NOM//flat:name//38 av//PP//case//41 en//PN|UTR|SIN|IND|SUB/OBJ//obl//37 av//PP//case//44 dessa//DT|UTR/NEU|PLU|DEF//det//44 personer//NN|UTR|PLU|IND|NOM//nmod//41 ,//MID//punct//46 Axel//PM|NOM//conj//4 Eriksson//PM|NOM//flat:name//46 vid//PP//case//50 säkerhetspolisens//NN|UTR|SIN|DEF|GEN//nmod:poss//50 sektion//NN|UTR|SIN|IND|NOM//nmod//46 i//PP//case//52 Göteborg//PM|NOM//nmod//50 .//MAD//punct//4
2 Affärens förlopp – hösten 1974 – oktober 1975;Eriksson//PM|NOM//nsubj//55 hade//VB|PRT|AKT//conj//4 med//PL//case//57 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//55 en//DT|UTR|SIN|IND//det//59 lista//NN|UTR|SIN|IND|NOM//obj//55 som//HP|-|-|-//obj//62 han//PN|UTR|SIN|DEF|SUB//nsubj//62 gav//VB|PRT|AKT//acl:relcl//59 till//PP//case//64 Andersson//PM|NOM//obl//62 .//MAD//punct//4
2 Affärens förlopp – hösten 1974 – oktober 1975;Listan//NN|UTR|SIN|DEF|NOM//nsubj//67 upptog//VB|PRT|AKT//parataxis//4 namnen//NN|NEU|PLU|DEF|NOM//obj//67 på//PP//case//72 10-15//RG|NOM//nummod//71 personer//NN|UTR|PLU|IND|NOM//nmod//72 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//67 inom//PP//case//74 KFML//PM|NOM//nmod//72 (//PAD//punct//67 r//NN|NEU|SIN|IND|NOM//appos//67 )//PAD//punct//67 .//MAD//punct//4
2 Affärens förlopp – hösten 1974 – oktober 1975;Eriksson//PM|NOM//conj//4 ville//VB|PRT|AKT//aux//84 att//SN//mark//84 Andersson//PM|NOM//nsubj//84 skulle//VB|PRT|AKT//aux//84 lokalisera//VB|INF|AKT//conj//4 personerna//NN|UTR|PLU|DEF|NOM//obj//84 så//AB//mark//90 att//SN//fixed//86 säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//90 kunde//VB|PRT|AKT//aux//90 få//VB|INF|AKT//advcl//84 reda//PL//compound:prt//90 på//PP//case//94 fullständiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 personnummer//NN|NEU|PLU|IND|NOM//obl//90 ,//MID//punct//96 hemadresser//NN|UTR|PLU|IND|NOM//conj//94 samt//KN//cc//100 var//HA//cop//100 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//100 arbetade//VB|PRT|AKT//conj//90 .//MAD//punct//4
2 Affärens förlopp – hösten 1974 – oktober 1975;Andersson//PM|NOM//nsubj//103 gjorde//VB|PRT|AKT//parataxis//4 därefter//AB//advmod//103 några//DT|UTR/NEU|PLU|IND//det//109 till//PP//advmod//109 synes//NN|-|-|-|-//fixed//106 halvhjärtade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//109 försök//NN|NEU|PLU|IND|NOM//obj//103 att//IE//mark//111 ta//VB|INF|AKT//acl//109 reda//PL//compound:prt//111 på//PP//case//114 uppgifterna//NN|UTR|PLU|DEF|NOM//obl//111 innan//SN//mark//117 han//PN|UTR|SIN|DEF|SUB//nsubj//117 fann//VB|PRT|AKT//advcl//111 att//SN//mark//120 han//PN|UTR|SIN|DEF|SUB//nsubj//120 saknade//VB|PRT|AKT//ccomp//117 möjligheter//NN|UTR|PLU|IND|NOM//obj//120 att//IE//mark//123 fullgöra//VB|INF|AKT//acl//121 uppdraget//NN|NEU|SIN|DEF|NOM//obj//123 .//MAD//punct//103
2 Affärens förlopp – hösten 1974 – oktober 1975;Eriksson//PM|NOM//nsubj//127 återkom//VB|PRT|AKT//conj//4 någon//DT|UTR|SIN|IND//det//129 tid//NN|UTR|SIN|IND|NOM//obl//127 senare//AB|KOM//advmod//127 och//KN//cc//132 bad//VB|PRT|AKT//conj//127 då//AB//mark//135 Andersson//PM|NOM//nsubj//135 rekommendera//VB|INF|AKT//advcl//132 någon//DT|UTR|SIN|IND//det//137 person//NN|UTR|SIN|IND|NOM//obj//135 inom//PP//case//139 förvaltningen//NN|UTR|SIN|DEF|NOM//obl//135 som//HP|-|-|-//obl//143 säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//143 kunde//VB|PRT|AKT//aux//143 vända//VB|INF|AKT//acl:relcl//139 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//143 till//PP//case//140 .//MAD//punct//4
2 Affärens förlopp – hösten 1974 – oktober 1975;Andersson//PM|NOM//nsubj//148 nämnde//VB|PRT|AKT//parataxis//4 då//HA//advmod//148 förvaltningens//NN|UTR|SIN|DEF|GEN//nmod:poss//151 planeringschef//NN|UTR|SIN|IND|NOM//nmod//152 Erik//PM|NOM//nsubj//148 Thalén//PM|NOM//flat:name//152 ,//MID//punct//156 en//DT|UTR|SIN|IND//det//156 person//NN|UTR|SIN|IND|NOM//conj//4 som//HP|-|-|-//advmod//158 ”//PAD//advcl//4 kunde//VB|PRT|AKT//ROOT//159 sjukvården//NN|UTR|SIN|DEF|NOM//obj//159 utan//KN//case//160 och//KN//fixed//161 innan//AB//fixed//161 och//KN//cc//167 var//VB|PRT|AKT//cop//167 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//167 allt-i-allo//NN|UTR|SIN|IND|NOM//conj//163 ”//PM|NOM//punct//159 .//MAD//punct//159
2 Affärens förlopp – hösten 1974 – oktober 1975;I//PP//case//1 mitten//NN|UTR|SIN|DEF|NOM//obl//5 av//PP//case//3 november//NN|UTR|SIN|IND|NOM//nmod//1 1974//RG|NOM//nummod//3 träffades//VB|PRT|SFO//ROOT//5 Anderssson//PM|NOM//nsubj:pass//5 ,//MID//punct//8 Eriksson//PM|NOM//obl//5 och//KN//cc//10 Thalén//PM|NOM//conj//5 för//PP//case//13 ett//DT|NEU|SIN|IND//det//13 samtal//NN|NEU|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj//16 skulle//VB|PRT|AKT//aux//16 bli//VB|INF|AKT//acl:relcl//13 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//16 för//PP//case//21 den//DT|UTR|SIN|DEF//det//21 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//17 .//MAD//punct//5
2 Affärens förlopp – hösten 1974 – oktober 1975;Vid//PP//case//24 mötet//NN|NEU|SIN|DEF|NOM//obl//25 gick//VB|PRT|AKT//parataxis//5 emellertid//AB//advmod//25 kommunikationen//NN|UTR|SIN|DEF|NOM//nsubj//25 dåligt//AB|POS//advmod//25 mellan//PP//case//30 Eriksson//PM|NOM//obl//25 och//KN//cc//32 Thalén//PM|NOM//conj//30 .//MAD//punct//5
2 Affärens förlopp – hösten 1974 – oktober 1975;Den//DT|UTR|SIN|DEF//det//35 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//39 ska//VB|PRS|AKT//aux//39 främst//AB|SUV//advmod//39 ha//VB|INF|AKT//aux//39 utgjutit//VB|SUP|AKT//parataxis//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//39 över//PP//case//43 förvaltningens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 problem//NN|NEU|PLU|IND|NOM//obl//39 med//PP//mark//58 ”//PAD//punct//58 r-are//PM|NOM//nsubj//58 ”//RG|NOM//punct//46 och//KN//cc//51 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 misstänkta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//51 sabotage//NN|NEU|PLU|IND|NOM//conj//46 vid//PP//case//53 sjukhusen//NN|NEU|PLU|DEF|NOM//nmod//51 medan//SN//case//55 Eriksson//PM|NOM//nmod//51 istället//AB//case//55 ”//PM|NOM//punct//46 bredde//VB|PRT|AKT//advcl//39 på//PP//case//61 rätt//AB//advmod//61 tjockt//JJ|POS|NEU|SIN|IND|NOM//obl//58 om//PP//case//63 palestinaläkarna//NN|UTR|PLU|DEF|NOM//nmod//61 ”//PM|NOM//punct//39 för//PP//mark//67 att//IE//mark//67 få//VB|INF|AKT//advcl//39 Thalén//PM|NOM//obj//67 att//IE//mark//70 koncentrera//VB|INF|AKT//xcomp//67 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//70 på//PP//case//74 det//DT|NEU|SIN|DEF//det//74 uppdrag//NN|NEU|SIN|IND|NOM//obl//70 som//HP|-|-|-//obl//78 säkerhetspolisen//NN|UTR|SIN|DEF|NOM//nsubj//78 ville//VB|PRT|AKT//aux//78 ha//VB|INF|AKT//acl:relcl//74 hjälp//NN|UTR|SIN|IND|NOM//obj//78 med//PP//case//75 .//MAD//punct//39
2 Affärens förlopp – hösten 1974 – oktober 1975;Mötet//NN|NEU|SIN|DEF|NOM//nsubj//85 hos//PP//case//84 Thalén//PM|NOM//nmod//82 slutade//VB|PRT|AKT//conj//39 emellertid//AB//advmod//85 med//PP//mark//94 att//SN//mark//94 Eriksson//PM|NOM//nsubj//94 än//KN//case//92 en//DT|UTR|SIN|IND//det//92 gång//NN|UTR|SIN|IND|NOM//obl//94 fick//VB|PRT|AKT//aux//94 lämna//VB|INF|AKT//advcl//85 sjukvårdsförvaltningen//NN|UTR|SIN|DEF|NOM//obj//94 utan//PP//case//97 kontaktman//NN|UTR|SIN|IND|NOM//obl//94 eftersom//SN//mark//101 Thalén//PM|NOM//nsubj//101 inte//AB//advmod//101 ansåg//VB|PRT|AKT//advcl//94 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//101 kunna//VB|INF|AKT//aux//104 ställa//VB|INF|AKT//xcomp//101 upp//PL//compound:prt//104 .//MAD//punct//101
